Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"She has the Qualifications to be a Judge, she's earned it.'She didn't drink lots of beer, she didn't sexually harass her clients, she doesn't have a husband who pushed for Insurrection on Jan 5th. Unlike some other SCOTUS members.'Let's cut the crap, this is because she's Black, a women, and her political views.. That's why they don't want her in the Supreme Court.","2022-03-30
10:46:46",0.3195,positive,0.5083333333333335,No,neutral
This dude has a stupid fucking smile on his face the whole time because he didn’t expect David to smoke his ass this way,"2022-03-30
10:43:06",-0.6258,negative,0.5,Yes,anger
The dictionary definition says nothing about biology,"2022-03-30
10:41:50",0.0,neutral,0.0,Yes,approval
"Ah yes, Michael Knowles, a typical GOP’er talking about something that does not matter. We have many more problems to deal with. This tRumpublican is like all tRumpublicans,….they have no platform, no plan, no clue, and very little intelligence.","2022-03-30
10:35:15",0.6998,positive,0.5375,No,disapproval
Ok lets have some perspective. Have we forgot about the Any Barrett or date rape frat boy they put on the highest court in our country,"2022-03-30
10:32:45",-0.5423,negative,0.5,No,neutral
Who is this right wing shill,"2022-03-30
10:27:24",0.2857142857142857,positive,0.5357142857142857,No,amusement
"Well done, David! Someone needs to add ' Slam Dunk Champ ' to your Wiki. 👏👏👏","2022-03-30
10:21:33",0.4389,positive,0.0,Yes,neutral
"Dang Pac Man you didn't do so well, but you tried!","2022-03-30
10:15:40",0.2875,positive,0.0,No,neutral
What's the definition of art?,"2022-03-30
10:15:07",0.0,neutral,0.0,No,neutral
Negatory definitions are invalid. You can't define a thing by it's un-ness of some other thing.,"2022-03-30
10:14:04",-0.125,negative,0.375,Yes,neutral
Man but are we really at a point that we can’t even define what a woman is? You don’t need to be a rocket scientist to know this. If you can’t define what a woman is without compromising your beliefs you’ve got problems.,"2022-03-30
09:59:49",-0.5499,negative,0.2,Yes,admiration
David man I’m on the left but you’re insufferable in debates when you get hung up on him saying 2 virtually irrelevant words. You’re not winning anyone over like that,"2022-03-30
09:59:05",-0.1063,negative,0.5833333333333334,No,neutral
"they just switch the narrative, play dumb, twisting words and eating shit basically. greets to you David","2022-03-30
09:52:51",-0.5994,negative,0.65,No,neutral
I rewound it. He’s lying or stupid. He didn’t misspeak and you’re sharp. We didn’t mishear. Thanks for doing this.,"2022-03-30
09:46:47",-0.5994,negative,0.65,No,amusement
It's weird how you call Michael Knowles dishonest for literally just misunderstanding what he was saying like you didn't say what you think he said and then you call him dishonest for saying he didn't say that. Like it makes you look kind of bad.,"2022-03-30
09:44:25",-0.936,negative,0.7133333333333333,Yes,disgust
"I’m a woman and I never could bear children. We tried everything. I’m a retired teacher married to a a man 40 years and I wouldn’t answer the question. David, you did SUPER! They get 1 question and pound it into the ground. 🤮","2022-03-30
09:43:27",0.7118,positive,0.4583333333333333,Yes,optimism
It's like he's never even spoken to someone with a higher than average intelligence. It's amazing how much time they spend on these fringe culture war issues. No one projects like Republicans. They politicize whatever they can to distract people from the real issues. So well done David!!,"2022-03-30
09:42:45",0.6351,positive,0.45999999999999996,No,admiration
"This is where liberAls n progressives lose me…. I hate this selective belief in science. I remember when democrats lived on science world n republicans in religion world. How can u believe in climate change and not basic biology. Scientist can dig up bones and tell by the bone density (not what the person identified as) but what gender the person was. I hate the argument that “I’m not biologist, so I can’t tell you what a woman is.” I’m not veterinarian but I can tell you what a dog is. Let’s be honest about this, democrats lose and just looks crazy if the continue to hold this POV","2022-03-30
09:39:05",-0.9287,negative,0.7449999999999999,Yes,annoyance
I love how he knows exactly what a woman is but pretends like it’s such a ridiculous thing to say… a woman is someone who says she is a woman.,"2022-03-30
09:38:55",0.25,positive,0.5875,Yes,admiration
A woman is just not a man. Can it get any simpler than that ?!,"2022-03-30
09:38:16",0.0,neutral,0.0,No,neutral
She slipped up saying that she wasn’t a biologist  - therefore admitting that sex is biological  - NOT SOCIETAL 'She’s a hopeless appointee'My four year old can tell you what a woman is !,"2022-03-30
09:22:35",-0.5093,negative,0.2,Yes,disgust
The mental hoops DP had to jump through to defend her not answering the question was amazing. I wonder what he would answer to that question?,"2022-03-30
09:18:15",0.5859,positive,0.55,Yes,admiration
Goddamn Dpak is so good at dismantling conservative talking points. I can’t think of anyone who is this measured and clear spoken and at the same time as scathingly cruel with veiled jabs and insults lmao,"2022-03-30
09:06:03",0.1384,positive,0.6216666666666667,No,neutral
"I love Michael Knowles definition of woman 'Not a man'. Damn, what an intelectual powerhouse.","2022-03-30
08:55:18",0.7549,positive,0.6,No,approval
"The question that I'm left with .. really not knowing anything about that other guy (haven't seen or heard of him ever until now), is .. 'Dishonest .. or dumbass?'  Is he just stupid or is he doing what David said and trying to set him up?","2022-03-30
08:50:53",-0.9013,negative,0.41500000000000004,Yes,anger
"I am a middle aged guy from the heartland of America. I watch this and think, why is the guy on the left worried about if a woman is a man or a woman. The guy in the right is like “bruh, let’s focus on bigger issues”.'From my observation in 40 years, the right worries about trivial shit to keep their sheeple upset about trivial shit. Keeps their eyes off of the Billionaires who fun the propaganda machine. The left has propaganda like MSNBC and CNN. But, Tucker Carlson has all of them tuned in nightly like he is their cult leader.","2022-03-30
08:44:37",-0.2732,negative,0.33095238095238094,Yes,admiration
"wow, he really lied about what he said less than 15 seconds before 😱 I could never handle going on a show like this and in a series of infinites I would scratch as well as David did.","2022-03-30
08:41:25",-0.3384,negative,0.4222222222222222,Yes,admiration
"Jesus Christ, imagine being a linguistic prescriptivist","2022-03-30
08:23:59",0.1,positive,0.1,No,amusement
"Love this, even as a DW fan. Some of the guys over there need to get a little knock on the head, for being so open to conversation, when actually engaging in debate. Glad Michael invited David here, David definitely won rhetorically and Michael kept interrupting sadly but I hope you guys can speak again soon. More of this","2022-03-30
08:16:30",0.8885,positive,0.6625,Yes,admiration
"Perfect thumbnail. David mirrors the same exaggerated smile as all these God fearin', country lovin' patriots.''Except unlike David, their smiles mask a hideous and twisted face of evil.''Kinda.","2022-03-30
07:59:02",0.875,positive,0.7041666666666666,Yes,admiration
Why can’t intelligent people gets to grips with the difference between sex and gender??''Legal definitions only matter in fringe cases and do not affect the average person at all. Focussing on this is just culture war bullshit and an attempt to accuse the left of being ‘obsessed’ with labels. The reality is the right brings up this crap way more than the left.,"2022-03-30
07:58:17",-0.8677,negative,0.5335714285714286,No,neutral
Kinda mad you gave this guy credibility by going on his show.''...also pleased that you sh1t on him.,"2022-03-30
07:57:17",-0.0018,neutral,1.0,Yes,confusion
"Poor Mikey, got his ass handed to him. He's no match for the intelligent guest that can decimate him so easily.🤣🤣😁😁😂😂","2022-03-30
07:53:52",0.9384,positive,0.75,No,sadness
"It’s so interesting to read the comments here, and then go read the comments under Knowles channel. You get a good idea of everyone’s perceptions/biases. ''I think ultimately what concerns people about the nominee not defining woman is that she may be trying not to do that in order to avoid disappointing progressives on what a woman is exactly because of the sensitivity surrounding transgenders and their wanting to use the word as equally as a woman who is biologically for sure a woman.","2022-03-30
07:42:22",0.4201,positive,0.5984126984126983,No,desire
